Bed_File InBed_Index_SNP ExpectNum_of_InBed_SNP PValue N1_N2 Np Np_Nn odds low high p_fisher
h3k4me3-final-C-48h.bed 4361 2526.21115327764 0 297463 18085 4765905 4.8296204794922 4.66592196175705 4.99716222781555 0
h3k4me3-final-D-48h.bed 4607 2672.07355248358 0 319130 18085 4765905 4.81800305083478 4.65779148946342 4.98283466912006 0
H3K4me3_peaks_Trynka.bed 9788 7619.34609956335 3.20120474661493e-301 613623 18085 4765905 8.09621059809312 7.86043066392646 8.33941233799346 0
H3K9ac_peaks_Trynka.bed 9691 7267.44312576128 0 612788 18085 4765905 7.93530936584395 7.70353791414104 8.17196717296728 0
hic_all_interacting_DT1_dTL4_D_48h.bed 7299 5086.14424862234 0 446876 18085 4765905 6.63204612529039 6.43583473742517 6.8349299230812 0
hic_all_interacting_DT1_dTL4_D_48h_expanded.bed 10452 7470.63309239169 0 1053690 18085 4765905 4.86250214007334 4.71999489985489 5.00936073055573 0
hic_harmonizome_interacting_DT1_dTL4_D_48h.bed 1225 701.050703039084 1.83196913797948e-89 58843 18085 4765905 5.91434563935392 5.57343629656614 6.27255908985154 0
hic_human_gain_interacting_DT1_dTL4_D_48h.bed 164 148.949568258217 0.109946328759166 14886 18085 4765905 2.94204556014388 2.50534706677856 3.43428737561907 1.39330091075339e-31
Humanfrontcortex.bed 4544 3389.60180645759 8.36627518975392e-124 249920 18085 4765905 6.15741600320837 5.95172042990893 6.36924226057865 0
in.sorted.bed 0 NA NA 2 18085 4765905 0 0 1403.59901276315 1
Intron_UCSC.bed 14094 13800.3800341973 1.04226566999294e-24 3830476 18085 4765905 0.861867125235109 0.832037237308213 0.892997552213765 3.52829326559904e-16
ips_all_peaks.narrowPeak.cleaned.hg19.merged.bed 11626 10166.082408887 1.65703891329817e-133 963461 18085 4765905 7.17840204680457 6.96131147269565 7.40167681606593 0
ips_all_peaks.overlap.Conserved.bed 1839 1252.52792010245 1.69215467440654e-72 90891 18085 4765905 5.92187825240001 5.63715474396623 6.21733786924939 0
ips_all_peaks.overlap.footprint.bed 2787 2023.70778384105 7.88794167739076e-81 117562 18085 4765905 7.35239555758176 7.05710944992042 7.65973861204045 0
ips_footprint.hg19.bed 5614 4825.33270116064 5.68635157801758e-54 266280 18085 4765905 7.75081747515231 7.50399994902684 7.99805620161186 0
ips_footprint.hg19.s+.bed 3144 2801.33963840191 1.67238996843987e-15 149004 18085 4765905 6.63907045590165 6.38390698662958 6.90286571060257 0
ips_footprint.hg19.s-.bed 4041 3293.36389250156 1.5895918888293e-64 152915 18085 4765905 8.88886892164103 8.575801635467 9.21186733349484 0
ips_merged_cutsite_peaks.narrowPeak.hg19.bed 9684 8885.27928828647 2.76314793689596e-41 772780 18085 4765905 6.01929687501302 5.84423141947432 6.19996083281781 0
IPS_merged_footprint.dnase2tf.bed 1320 1019.94154721663 7.3032885271098e-33 23895 18085 4765905 16.4803417137879 15.5438774609143 17.4607934873441 0
IPS_merged_footprint.dnase2tf.hg19.bed 762 585.511591991545 1.22870601559848e-16 24088 18085 4765905 8.90955541386998 8.2643260994115 9.59135731434381 0
Noonan_hNSC_50_peaks.bed 3350 2309.96651815749 8.46486255131837e-129 155667 18085 4765905 6.8592586794698 6.60240497759437 7.12419858684856 0
Noonan_hNSC_P15-1_peaks.bed 2297 1490.07491785567 7.2377710246216e-110 94619 18085 4765905 7.33811730234773 7.01657211134726 7.67029112511392 0
Noonan_hNSC_P5-1_peaks.bed 2245 1333.17907359205 9.12548475953481e-155 81962 18085 4765905 8.29955383212555 7.93395840990767 8.68189902481332 0
Noonan_hNSC_P5-2_peaks.bed 2272 1491.15558245118 3.90486394170759e-109 90876 18085 4765905 7.5563446599171 7.22270320420992 7.9006037993475 0
Noonan_union.bed 5379 4550.53616881176 1.43522681164153e-50 575246 18085 4765905 3.10374781824167 3.0053151739174 3.20509545152834 0
NR2F2.bed 1052 883.985311089944 7.10665781304178e-10 63975 18085 4765905 4.59884756442453 4.31477420837059 4.89661513483396 0
NSC_all_peaks.narrowPeak.cleaned.hg19.merged.bed 5681 4960.42322722576 6.37918767986851e-40 419418 18085 4765905 4.79777001978794 4.64763150916951 4.9526417687199 0
NSC_all_peaks.overlap.Conserved.bed 1045 692.155483564219 5.50256844877982e-42 60115 18085 4765905 4.86775143264056 4.56624678224765 5.18554118675124 0
NSC_all_peaks.overlap.footprint.bed 1663 1056.82650326715 6.97978650075005e-84 74689 18085 4765905 6.48254122923618 6.15690349688434 6.82192159770298 0
NSC_footprint.hg19.bed 8326 7933.93426765707 6.78341732976446e-13 489186 18085 4765905 7.56981551669924 7.3509332427615 7.79616413761546 0
NSC_footprint.hg19.s+.bed 6143 5595.40987533005 3.16839054005968e-28 286298 18085 4765905 8.20139526608712 7.95068033884926 8.4606818335482 0
NSC_footprint.hg19.s-.bed 5772 5420.49471052563 3.57541884954346e-12 289679 18085 4765905 7.36991928865942 7.14016909624606 7.60555332757408 0
NSC_merged_cutsite_peaks.narrowPeak.hg19.bed 5040 4069.70587706638 2.06277094902043e-76 346252 18085 4765905 4.98960712289275 4.82862905053463 5.15579379214838 0
NSC_merged_footprint.dnase2tf.bed 339 274.446475484625 8.75698267461826e-06 6107 18085 4765905 15.7052256620869 14.0197415223219 17.5474351125474 5.07653651595922e-265
NSC_merged_footprint.dnase2tf.hg19.bed 197 134.704580591392 8.90487920775534e-08 11448 18085 4765905 4.63629148714535 4.00375862776967 5.3422164500171 1.49403921502206e-65
PGR-A_Bagchi.bed 732 667.126145297122 0.00296644941745487 42693 18085 4765905 4.73068930323432 4.38467073167434 5.09746137262927 5.29038262258179e-240
PGR-B_Bagchi.bed 1275 1027.68094216623 1.17619683843175e-16 75238 18085 4765905 4.79282340180315 4.52246667639593 5.07669531485489 0
PGR_Demayo.bed 504 384.868566220225 1.00468811649051e-10 28585 18085 4765905 4.81803521142016 4.39843661031088 5.26819598698865 6.29627785937582e-170
PLZF.bed 189 91.3771562699183 3.41359874368998e-25 4631 18085 4765905 11.2773916739103 9.69116247871684 13.0540901643629 1.70724068614014e-124
POLII_DeMayo.bed 4798 2451.73406126902 0 562384 18085 4765905 2.713686581656 2.62481696824476 2.80547292049039 0
pooled_ASD_cand_peaks.bed 34 84.9079694243311 0.999999999962131 9576 18085 4765905 0.935316900748999 0.647153169297202 1.30842871924121 0.8025487254517
pooled_ASD_cand_peaks.hg19.bed 392 434.549712455837 0.985290402795162 55935 18085 4765905 1.87174563363412 1.68851077667291 2.06973917083788 8.17486384685723e-29
pooled_ASD_sign_peaks.bed 8 21.7227581084259 0.99980363925739 2388 18085 4765905 0.882395264894462 0.380479876443977 1.7418313147418 0.867990404178796
pooled_ASD_sign_peaks.hg19.bed 177 113.758978652675 8.61009025888898e-09 11678 18085 4765905 4.07020721159938 3.48631008697994 4.72573994007046 1.70534460420175e-51
PromoterFlanking_Hoffman.bed 3620 2188.43924246638 1.37988388343126e-242 146211 18085 4765905 8.08338525392052 7.78961289270713 8.38653151170215 0
Promoter_UCSC.bed 4819 3377.66288095934 3.01210552031337e-177 464669 18085 4765905 3.38728501718463 3.2765499295088 3.5013667433662 0
Repressed_Hoffman.bed 8298 12369.5319226729 1 1796607 18085 4765905 1.40310020909889 1.36243980614524 1.44502176249725 5.05022790386792e-112
SuperEnhancer_Hnisz.bed 7609 5343.78324131695 0 1276269 18085 4765905 1.99195715643531 1.93353556800355 2.05199659241489 0
TFBS_ENCODE.bed 14797 13014.2240460184 1.15309221243743e-264 1374554 18085 4765905 11.2131646103108 10.7965509278656 11.6477476735905 0
TSS_Hoffman.bed 5195 2906.31439686673 0 282030 18085 4765905 6.50905623752395 6.30064578388039 6.72279517123436 0
UTR_3_UCSC.bed 3067 2229.39169600181 2.78404218216925e-89 219348 18085 4765905 4.27889359795763 4.1130535046618 4.44992091614269 0
UTR_5_UCSC.bed 2529 1787.59399036678 8.42223394716715e-87 126018 18085 4765905 6.08792565456727 5.83309439945506 6.35254087183436 0
WeakEnhancer_Hoffman.bed 5240 4629.51650484118 6.94716137241561e-33 310495 18085 4765905 5.93701156118473 5.74613324257914 6.13212746693524 0
