Bed_File InBed_Index_SNP ExpectNum_of_InBed_SNP PValue N1_N2 Np Np_Nn odds low high p_fisher
in.sorted.bed 0 NA NA 4 14481 4647762 0 0 480.717671810169 1
Intron_UCSC.bed 11223 11071.3133628911 8.45825875396342e-09 3774422 14481 4647762 0.796454629343079 0.76588330179526 0.82845526488256 5.34973191698953e-29
ips_all_peaks.narrowPeak.cleaned.hg19.merged.bed 9385 8112.06462135002 1.25282654797647e-126 882667 14481 4647762 7.92935452071624 7.6632106298828 8.20796352527361 0
ips_all_peaks.overlap.Conserved.bed 1430 988.862588841506 5.32933952496214e-52 82760 14481 4647762 6.13246106742648 5.79950985012733 6.48003669721658 0
ips_all_peaks.overlap.footprint.bed 2256 1627.41043714851 4.65731512119733e-68 103742 14481 4647762 8.24079878943898 7.87113524817284 8.6249817080276 0
ips_footprint.hg19.bed 4771 3936.20664557865 7.32373046457564e-73 236167 14481 4647762 9.34748209774155 9.02259286217729 9.68163177965323 0
ips_footprint.hg19.s+.bed 2886 2328.16840233048 1.3336585237913e-45 131840 14481 4647762 8.69420646919088 8.33919909056427 9.06013809582396 0
ips_footprint.hg19.s-.bed 3087 2601.40978303763 1.38612398223615e-35 134493 14481 4647762 9.28195037762674 8.91554847396591 9.66544507801539 0
ips_merged_cutsite_peaks.narrowPeak.hg19.bed 7982 7137.68235465215 4.20173019624981e-56 704447 14481 4647762 6.9424212609366 6.71696407873116 7.17676863789501 0
IPS_merged_footprint.dnase2tf.bed 982 817.3309540893 6.57149370607447e-13 21137 14481 4647762 16.6420622085242 15.5679370539577 17.8012032373115 0
IPS_merged_footprint.dnase2tf.hg19.bed 742 523.735250189625 1.91477791460447e-27 21593 14481 4647762 11.9466251124535 11.0701247753893 12.8812873413618 0
Noonan_hNSC_50_peaks.bed 2583 1803.63324325791 1.38712288983053e-92 138611 14481 4647762 7.17654846078287 6.87294716800493 7.49296240680723 0
Noonan_hNSC_P15-1_peaks.bed 1754 1121.04459791665 1.31193600627484e-86 84450 14481 4647762 7.58471414698504 7.2071396018206 7.97596819693379 0
Noonan_hNSC_P5-1_peaks.bed 1565 1006.3059897456 1.08358352635467e-78 73254 14481 4647762 7.71048718461378 7.30890981263217 8.13208040915918 0
Noonan_hNSC_P5-2_peaks.bed 1781 1182.03496100599 1.11911787039708e-81 80926 14481 4647762 8.06965887292898 7.67202714668736 8.48413573225742 0
Noonan_union.bed 4697 3686.60841616692 4.88047886318164e-89 540706 14481 4647762 3.66966425111364 3.54266686810081 3.80057058540434 0
NR2F2.bed 987 700.647782535612 1.53995662718589e-29 57462 14481 4647762 5.92757879587194 5.54889896085618 6.32719865610678 0
NSC_all_peaks.narrowPeak.cleaned.hg19.merged.bed 4518 3935.40997430025 2.66326349320939e-33 379750 14481 4647762 5.14596336159821 4.96646701021865 5.33100128123262 0
NSC_all_peaks.overlap.Conserved.bed 908 569.38806586153 6.14137429005473e-46 55360 14481 4647762 5.62531141075741 5.25117253844338 6.02030737707555 0
NSC_all_peaks.overlap.footprint.bed 1309 826.690237143029 1.52522339291144e-67 66834 14481 4647762 6.92698825553633 6.53626698642575 7.33760933369289 0
NSC_footprint.hg19.bed 7363 6535.67486411726 1.49993765475813e-64 436767 14481 4647762 10.1270117727362 9.80217829722401 10.4688064917472 0
NSC_footprint.hg19.s+.bed 5172 4673.30033716987 3.32743785018616e-29 254906 14481 4647762 9.75258727658415 9.42042596440451 10.0940249926233 0
NSC_footprint.hg19.s-.bed 5228 4561.81740901104 1.36480939844552e-48 256506 14481 4647762 9.85339771768767 9.51785643745072 10.1982602860774 0
NSC_merged_cutsite_peaks.narrowPeak.hg19.bed 4140 3262.85592182442 3.18599444965848e-77 314135 14481 4647762 5.58306774548915 5.38398395205161 5.78960431539993 0
NSC_merged_footprint.dnase2tf.bed 350 256.603447985438 7.86502203105323e-11 5476 14481 4647762 22.3651213474139 19.9911685822478 24.9608396433746 3.45845952088873e-323
NSC_merged_footprint.dnase2tf.hg19.bed 244 121.802611174805 8.20972519882126e-26 10547 14481 4647762 7.69010060710768 6.7383611264645 8.74185352599905 1.31162109631866e-124
PGR-A_Bagchi.bed 725 564.499177843818 2.62830996803995e-13 38457 14481 4647762 6.41899400146861 5.94473881084627 6.92353141716865 3.58824747468248e-314
PGR-B_Bagchi.bed 1028 783.101940851615 5.22775137612125e-21 67744 14481 4647762 5.23100688634384 4.90259012902816 5.57640973698354 0
PGR_Demayo.bed 297 260.350347012164 0.01071876256087 25348 14481 4647762 3.8518437168097 3.41956790529665 4.32400834993115 1.59874952740185e-79
PLZF.bed 108 49.8919643739433 5.11923705525974e-14 4016 14481 4647762 8.90162659541364 7.27829730809727 10.7852573509475 2.39878891766353e-62
POLII_DeMayo.bed 3934 1921.75888718797 0 546639 14481 4647762 2.81142344724866 2.70926347843649 2.91672637756604 0
pooled_ASD_cand_peaks.bed 84 72.4176459930927 0.0911679073465784 8856 14481 4647762 3.07584416736549 2.44926124468309 3.81515831826754 3.68928959383237e-18
pooled_ASD_cand_peaks.hg19.bed 373 360.874708561781 0.259321074390683 52257 14481 4647762 2.33453272616716 2.10007546250327 2.58861900086283 5.78851902639857e-46
pooled_ASD_sign_peaks.bed 19 18.5539475065416 0.490571524612756 2171 14481 4647762 2.8272198990132 1.69833676697855 4.4280820320951 8.11449792253293e-05
pooled_ASD_sign_peaks.hg19.bed 102 83.3937209171895 0.0230928798657225 10689 14481 4647762 3.09730927427496 2.52154546079867 3.76691969671083 7.07966717313577e-22
PromoterFlanking_Hoffman.bed 2917 1756.45851853605 9.02251368863314e-198 131893 14481 4647762 8.8095477873777 8.45061618384775 9.17929015954483 0
Promoter_UCSC.bed 4005 2704.14517735919 3.13172469617734e-178 440512 14481 4647762 3.67557785639756 3.54303183038922 3.81279791747114 0
Repressed_Hoffman.bed 6506 9978.57664255393 1 1700905 14481 4647762 1.41492924818534 1.36908324659147 1.46237627947414 5.05146205631342e-94
SuperEnhancer_Hnisz.bed 6284 4408.99731747759 1.859689631038e-284 1242941 14481 4647762 2.10567472815593 2.03707043397255 2.17640188619614 0
TFBS_ENCODE.bed 11978 10477.0346755787 1.40264579769466e-239 1274542 14481 4647762 12.7744608853255 12.239909938477 13.3496911668377 0
TSS_Hoffman.bed 4380 2446.0593221577 0 262177 14481 4647762 7.35821260138343 7.09859945363292 7.62728101689855 0
UTR_3_UCSC.bed 2558 1880.04160225789 7.87940528334078e-72 204097 14481 4647762 4.71704113459151 4.51753665566007 4.9247275383405 0
UTR_5_UCSC.bed 1901 1383.54383874593 3.62692768466592e-53 115115 14481 4647762 6.03314569751229 5.74356204206126 6.33453909251004 0
WeakEnhancer_Hoffman.bed 5110 3985.3139449532 2.71729458944117e-122 280434 14481 4647762 8.63221807669829 8.33880378256256 8.93107280709012 0
