Bed_File InBed_Index_SNP ExpectNum_of_InBed_SNP PValue N1_N2 Np Np_Nn odds low high p_fisher
H3K27ac_Hnisz.bed 12084 10427.4349526795 7.57369212160423e-298 2338622 13962 4135824 4.96528999663583 4.72937747697348 5.21577225597792 0
H3K27ac_PGC2.bed 12096 10202.1437280502 0 1850052 13962 4135824 8.05483702521247 7.67223860482691 8.46155961482676 0
H3K27me3.bed 349 319.342700571625 0.040723826633776 21068 13962 4135824 5.07513388532544 4.54644893747526 5.64904164022582 9.94518019013493e-125
h3k4me1-final-C-48h.bed 6926 5388.19453970977 2.11294233362698e-182 746414 13962 4135824 4.5024483578197 4.35452810817798 4.65489547589768 0
h3k4me1-final-D-48h.bed 6851 5255.90103233153 5.70819834942842e-196 731980 13962 4135824 4.51306762491504 4.3647318202121 4.6665197621172 0
H3K4me1_peaks_Trynka.bed 12213 11141.3602414914 3.03317369612087e-158 1432294 13962 4135824 13.286256758771 12.6307550185651 13.9732788632251 0
H3K4me3.bed 2132 1388.29265096536 6.45993876444539e-100 146625 13962 4135824 4.96079425432762 4.73370132189638 5.19693024361002 0
h3k4me3-final-C-48h.bed 2965 1971.6670372189 8.64848823684957e-132 242133 13962 4135824 4.37708236715273 4.20080207617856 4.55957732282138 0
h3k4me3-final-D-48h.bed 3104 2061.8481923241 8.339808179638e-140 259703 13962 4135824 4.30630905955872 4.13617678471003 4.48226484473675 0
H3K4me3_peaks_Trynka.bed 8033 6313.1116222735 3.11687401627263e-251 492780 13962 4135824 10.1660108860021 9.8285877094548 10.5180606027284 0
H3K9ac_peaks_Trynka.bed 7727 6051.82536246486 2.47835371676049e-246 491089 13962 4135824 9.32793404200986 9.01804571416709 9.64586875275183 0
hic_all_interacting_DT1_dTL4_D_48h.bed 6204 4272.39093727858 0 358611 13962 4135824 8.55374990924372 8.27046962060328 8.84740137138437 0
hic_all_interacting_DT1_dTL4_D_48h_expanded.bed 8396 5996.98270868799 0 870794 13962 4135824 5.70121838974147 5.51030256576817 5.89883593083985 0
hic_harmonizome_interacting_DT1_dTL4_D_48h.bed 777 495.871682240225 6.75940042558515e-38 47241 13962 4135824 5.16919942331737 4.79933515419294 5.56075678528854 1.64973668737912e-276
hic_human_gain_interacting_DT1_dTL4_D_48h.bed 436 160.2261457539 9.97991887033328e-90 12396 13962 4135824 11.0767436121805 10.0316498850485 12.2089098275125 3.39430880411766e-280
Humanfrontcortex.bed 3639 2916.52440894389 3.92991595897685e-64 198107 13962 4135824 7.11984766602516 6.85217185095987 7.39727301497514 0
in.sorted.bed 0 NA NA 0 13962 4135824 0 0 Inf 1
Intron_UCSC.bed 10192 10139.7877397106 0.0204894068175417 3349674 13962 4135824 0.633369907680551 0.610031434217237 0.657719411061507 1.93670703555771e-117
ips_all_peaks.narrowPeak.cleaned.hg19.merged.bed 8809 8067.54975601497 1.29425485065193e-46 771387 13962 4135824 7.53155001750119 7.27316112240188 7.79438818981635 0
ips_all_peaks.overlap.Conserved.bed 1351 1071.71557507478 4.8600539724777e-23 72457 13962 4135824 6.10283153612159 5.76196578798973 6.45931027363978 0
ips_all_peaks.overlap.footprint.bed 1947 1624.69494013609 5.49273310369783e-21 92916 13962 4135824 7.17930756483856 6.83697351644841 7.53630698465906 0
ips_footprint.hg19.bed 4553 4146.70322847679 2.22139528719541e-20 211313 13962 4135824 9.1634184365727 8.83948136151762 9.49400863650414 0
ips_footprint.hg19.s+.bed 2689 2477.57431265691 4.2678240967643e-08 118418 13962 4135824 8.25776618019944 7.90951511407862 8.61832162919348 0
ips_footprint.hg19.s-.bed 3112 2826.60128550657 1.64697129428698e-13 120651 13962 4135824 9.76867429269994 9.3823499118271 10.1745617555183 0
ips_merged_cutsite_peaks.narrowPeak.hg19.bed 7702 7093.6671568268 8.07108641004762e-32 617939 13962 4135824 7.0800864465155 6.84754805461527 7.32260577378 0
IPS_merged_footprint.dnase2tf.bed 1063 945.935652498902 8.11819904841657e-07 18994 13962 4135824 18.8622067628772 17.6649465962353 20.1277995106921 0
IPS_merged_footprint.dnase2tf.hg19.bed 491 467.972482760917 0.125376776742737 19311 13962 4135824 7.94635259716217 7.2399743996817 8.70628186609384 5.84211792533565e-253
Noonan_hNSC_50_peaks.bed 2188 1819.76797031376 3.77410885218992e-24 122966 13962 4135824 6.15617848507476 5.87705259856214 6.4463489488447 0
Noonan_hNSC_P15-1_peaks.bed 1739 1223.09527583961 1.8949466581336e-57 75157 13962 4135824 7.84576134876978 7.452331397944 8.25468530582973 0
Noonan_hNSC_P5-1_peaks.bed 1327 984.077432807478 1.26895176824304e-32 64807 13962 4135824 6.71440089282375 6.33734863682013 7.10881471905151 0
Noonan_hNSC_P5-2_peaks.bed 1329 1109.93641423546 2.57959581358942e-13 71736 13962 4135824 6.05354083606625 5.71434220398113 6.40983219992549 0
Noonan_union.bed 3884 3592.42364154298 1.33674368891297e-09 469952 13962 4135824 3.02295483645883 2.91219452353177 3.13792280144326 0
NR2F2.bed 779 694.249962149752 0.000325938927628219 51003 13962 4135824 4.79045307266745 4.4479972125573 5.15301034601779 4.45094423912539e-257
NSC_all_peaks.narrowPeak.cleaned.hg19.merged.bed 3833 3708.14761324008 0.00489913921440041 333521 13962 4135824 4.35285720274871 4.19209453940936 4.51871196202049 0
NSC_all_peaks.overlap.Conserved.bed 773 608.340972780931 1.92900430402619e-12 48352 13962 4135824 5.01842931593113 4.65864051852116 5.39982072486196 2.39094365138507e-267
NSC_all_peaks.overlap.footprint.bed 1186 895.279437486528 6.54461395968163e-27 59697 13962 4135824 6.44659329649699 6.06590766894908 6.84629694628624 0
NSC_footprint.hg19.bed 7445 6816.56806980782 2.58534216313669e-40 390683 13962 4135824 11.144521947579 10.7801683403223 11.5237477724281 0
NSC_footprint.hg19.s+.bed 5350 4932.01487102752 8.34947190059828e-22 229119 13962 4135824 10.8219473634837 10.4540137875556 11.201370850993 0
NSC_footprint.hg19.s-.bed 5291 4845.15456072313 4.58595087912157e-24 230845 13962 4135824 10.5408882431638 10.179774541076 10.9083282197794 0
NSC_merged_cutsite_peaks.narrowPeak.hg19.bed 3330 3054.23817752862 8.62461147928047e-10 275693 13962 4135824 4.42681369049664 4.25569728883425 4.60372134227088 0
NSC_merged_footprint.dnase2tf.bed 375 317.746406866309 0.00014628274293598 4994 13962 4135824 24.6114948413998 22.0642103024538 27.3955104467272 0
NSC_merged_footprint.dnase2tf.hg19.bed 181 120.419200684171 2.40805617901465e-08 9289 13962 4135824 5.93058417479706 5.08625443417854 6.87832753582168 7.37653840422868e-76
PGR-A_Bagchi.bed 636 566.986927351641 0.000792486835294504 33625 13962 4135824 5.91540789922673 5.45044945191164 6.41150056604195 1.230745979449e-257
PGR-B_Bagchi.bed 937 803.314112361282 2.09967051006812e-07 59166 13962 4135824 5.02014182096844 4.69076384371473 5.36790657439375 4.54540394173947e-322
PGR_Demayo.bed 267 256.672251034911 0.257090612341335 22304 13962 4135824 3.62736040810505 3.19884380979689 4.09743686750305 1.1725077334829e-66
PLZF.bed 144 72.7056473706333 7.86462367688926e-18 3545 13962 4135824 12.6186758108987 10.5989049999638 14.9322365278962 9.5321066853032e-102
POLII_DeMayo.bed 2938 1739.813690668 6.31164216351085e-205 480289 13962 4135824 2.03479160186957 1.95270635251454 2.11970344340277 1.38517491150081e-221
pooled_ASD_cand_peaks.bed 110 78.9286515161165 0.000336780763326687 8014 13962 4135824 4.13326174394766 3.3900865156972 4.99349033260026 2.65040689051964e-33
pooled_ASD_cand_peaks.hg19.bed 365 312.740613251401 0.00145407901890855 45924 13962 4135824 2.40166854399316 2.15788025570819 2.66648495447549 1.38467907418757e-47
pooled_ASD_sign_peaks.bed 50 25.6523986640356 4.14827558142167e-06 2084 13962 4135824 7.28015175368595 5.38243733099564 9.6400198081627 4.68993783351919e-26
pooled_ASD_sign_peaks.hg19.bed 102 81.1690966506987 0.0118512733764925 9334 13962 4135824 3.27836001578429 2.66844191090635 3.98743281723938 1.37973880577248e-23
PromoterFlanking_Hoffman.bed 2542 1785.50793580031 2.58292950031196e-90 116074 13962 4135824 7.85978541878374 7.52296744763153 8.20709220752095 0
Promoter_UCSC.bed 3763 2598.10983520636 1.75194670130115e-153 383123 13962 4135824 3.63986826513304 3.50472447982045 3.77983072657667 0
Repressed_Hoffman.bed 7561 10027.4288620154 1 1491070 13962 4135824 2.10078892054966 2.03147678197394 2.1722835939272 0
SuperEnhancer_Hnisz.bed 6141 4078.85400603028 0 1099237 13962 4135824 2.17566879755406 2.10365783799407 2.25002886529343 0
TFBS_ENCODE.bed 11432 10346.6140743517 3.86044102790273e-135 1112833 13962 4135824 12.3915141962976 11.8666681782455 12.9447975052339 0
TSS_Hoffman.bed 3913 2411.36829183491 3.65632977712024e-265 227806 13962 4135824 6.77888996775284 6.52978273830965 7.03585927484054 0
UTR_3_UCSC.bed 2362 1665.30813020291 2.33646434986648e-79 177110 13962 4135824 4.59925943840766 4.39676252081167 4.80868613969839 0
UTR_5_UCSC.bed 1667 1412.7015485448 1.24060866790238e-14 100390 13962 4135824 5.52435192370438 5.24370013685728 5.81894799701013 0
WeakEnhancer_Hoffman.bed 5006 4075.25214443886 1.85918012339156e-87 246319 13962 4135824 8.98932398287433 8.6793278515761 9.30952327700899 0
