Bed_File InBed_Index_SNP ExpectNum_of_InBed_SNP PValue N1_N2 Np Np_Nn odds low high p_fisher
GSM1820082_d27_fdr0.05.hot.bed 3216 2443.54707997158 6.74373783937738e-74 277213 13865 5082168 5.28375005557879 5.07786028248415 5.49893662102708 0
GSM1820085_d411_fdr0.05.hot.bed 1311 927.74404432844 1.16812785300734e-40 100098 13865 5082168 5.25289203271072 4.95704134048885 5.56341605140453 0
GSM1820087_d412_fdr0.05.hot.bed 2145 1666.18170550653 2.03929346552804e-40 180335 13865 5082168 5.02267467314963 4.79338489167541 5.26099440677776 0
H3K27ac.bed 1528 834.232675399885 1.27897964533453e-128 95543 13865 5082168 6.55302826283027 6.20851624641603 6.91464827173353 0
h3k27ac-final-C-48h.bed 4929 3330.03124012499 1.24718177268502e-227 630536 13865 5082168 3.9166349482338 3.78206747249495 4.05608746482814 0
h3k27ac-final-D-48h.bed 5052 3467.58631439317 5.20586718801111e-220 663074 13865 5082168 3.84231132716812 3.71038049708312 3.97837783898883 0
H3K27ac_Hnisz.bed 11960 10101.2340965048 0 2952679 13865 5082168 4.54220491032595 4.32755631635102 4.77023886940818 0
H3K27ac_PGC2.bed 11800 9843.72024032202 0 2407439 13865 5082168 6.37481856302877 6.08330134663898 6.68405470101448 0
H3K27me3.bed 114 197.057076360299 0.999999999986358 28989 13865 5082168 1.44683381468915 1.19212474019681 1.74028610559702 0.000186850753701298
h3k4me1-final-C-48h.bed 7515 5278.61653610687 0 1009393 13865 5082168 4.80345157610424 4.64475027001598 4.96799779899757 0
h3k4me1-final-D-48h.bed 7330 5186.78531862681 0 991296 13865 5082168 4.65586277561422 4.50203276923385 4.81532423541392 0
H3K4me1_peaks_Trynka.bed 11983 10750.1105323418 6.11656400424538e-192 1938034 13865 5082168 10.3866606512013 9.89324948164066 10.9088453202073 0
H3K4me3.bed 2223 1358.06550861186 1.02761461782791e-133 204883 13865 5082168 4.58439308838392 4.37770478779243 4.79925846008444 0
h3k4me3-final-C-48h.bed 3409 2004.75878846101 3.80897654916416e-247 333843 13865 5082168 4.67477085957512 4.49551529040441 4.86068958818892 0
h3k4me3-final-D-48h.bed 3354 2035.34501570831 6.91934243219804e-216 357104 13865 5082168 4.2528563368471 4.08897555076566 4.42189235498661 0
H3K4me3_peaks_Trynka.bed 6846 5570.34543562306 1.04160355400271e-130 682483 13865 5082168 6.34127284646395 6.13203992970837 6.55866900468829 0
H3K9ac_peaks_Trynka.bed 6799 5139.8932593245 5.32005523152348e-219 681734 13865 5082168 6.26335710695801 6.05574822126099 6.47621170890475 0
hic_all_interacting_DT1_dTL4_D_48h.bed 5601 3557.27703976658 0 495461 13865 5082168 6.33459114203527 6.12227559372114 6.55597963753362 0
hic_all_interacting_DT1_dTL4_D_48h_expanded.bed 8085 5451.27771233412 0 1162718 13865 5082168 4.74125994287285 4.58354500294632 4.90507132239413 0
hic_harmonizome_interacting_DT1_dTL4_D_48h.bed 1008 563.90939766425 4.03216030410968e-77 65190 13865 5082168 6.11265070580566 5.72404937300432 6.5207288740625 0
hic_human_gain_interacting_DT1_dTL4_D_48h.bed 304 147.459886788522 2.9968087206507e-33 17156 13865 5082168 6.71909663922835 5.97177624890173 7.53669203838518 1.64939137552118e-139
Humanfrontcortex.bed 3222 2462.1907938043 5.39515030162185e-72 276518 13865 5082168 5.31083199111866 5.10371328156041 5.52575758936872 0
in.sorted.bed 0 NA NA 4 13865 5082168 0 0 544.712184334335 1
Intron_UCSC.bed 10354 10197.0582813296 7.12060289880589e-09 4130919 13865 5082168 0.67828075498028 0.652720180030299 0.70497499844077 4.23036354717406e-82
ips_all_peaks.narrowPeak.cleaned.hg19.merged.bed 8802 7779.90807295141 1.028574998543e-85 1073016 13865 5082168 6.54106398699243 6.31683437381425 6.77163864687912 0
ips_all_peaks.overlap.Conserved.bed 1324 846.448729390119 1.15417672110799e-63 100497 13865 5082168 5.28929111429961 4.99372166192334 5.60001695282796 0
ips_all_peaks.overlap.footprint.bed 2218 1583.55139800827 1.54705236659031e-73 128676 13865 5082168 7.44364626830941 7.10643159189069 7.79095923581528 0
ips_footprint.hg19.bed 4047 3398.17837188108 1.35261129665691e-46 289947 13865 5082168 6.89473967947742 6.64308348794228 7.15556941962683 0
ips_footprint.hg19.s+.bed 2382 1974.28410464476 1.24203141580523e-27 161535 13865 5082168 6.39846697155386 6.11793621348651 6.69032733529876 0
ips_footprint.hg19.s-.bed 2479 2135.08753838794 1.41072784132142e-20 165328 13865 5082168 6.5583931959252 6.27541596519945 6.85181094614824 0
ips_merged_cutsite_peaks.narrowPeak.hg19.bed 7382 6803.44794186422 7.74983975666385e-29 862503 13865 5082168 5.61030913543457 5.42485837300028 5.80285039638217 0
IPS_merged_footprint.dnase2tf.bed 352 310.791689431058 0.00769421277325087 25040 13865 5082168 5.32239647940515 4.77034435943047 5.92049306340939 1.02620671824696e-131
IPS_merged_footprint.dnase2tf.hg19.bed 506 350.509036268209 1.96122924909929e-20 26504 13865 5082168 7.34674729518339 6.70429488787138 8.03619353177122 3.6830163905721e-246
Noonan_hNSC_50_peaks.bed 2434 1749.70879768946 6.44083523356749e-75 171291 13865 5082168 6.17821241441433 5.90932229427126 6.4564445542546 0
Noonan_hNSC_P15-1_peaks.bed 1776 1113.51545340197 7.28773049724927e-99 104467 13865 5082168 7.10292592212643 6.75267223887962 7.46893924628595 0
Noonan_hNSC_P5-1_peaks.bed 1651 1016.8165031901 3.52304946704375e-101 90194 13865 5082168 7.6031474131157 7.21410293096253 8.00700552058061 0
Noonan_hNSC_P5-2_peaks.bed 1543 1056.86282968183 1.78871432142993e-57 99660 13865 5082168 6.34320748058931 6.00966245670029 6.69067114129185 0
Noonan_union.bed 3953 3460.98786367567 3.46837091779679e-25 642873 13865 5082168 2.76479044149527 2.66384682039028 2.86923988444219 0
NR2F2.bed 766 616.424692305163 2.15671443872388e-10 71138 13865 5082168 4.1530846988514 3.85496327969067 4.46977050813271 4.53049178819438e-217
NSC_all_peaks.narrowPeak.cleaned.hg19.merged.bed 4548 4075.08543678472 5.73763494833861e-23 465535 13865 5082168 4.87873099471483 4.70671129612824 5.05587389131974 0
NSC_all_peaks.overlap.Conserved.bed 974 541.801188500995 2.58501062627444e-73 67106 13865 5082168 5.71498537836932 5.34742951848218 6.10403337274494 0
NSC_all_peaks.overlap.footprint.bed 1383 907.619317343765 1.53559314026453e-62 83031 13865 5082168 6.76702311235144 6.39416771813272 7.15723772788426 0
NSC_footprint.hg19.bed 6373 5872.35422545875 1.69445424960532e-24 537160 13865 5082168 7.27158512955029 7.03225530901962 7.52211968283921 0
NSC_footprint.hg19.s+.bed 4495 3902.47763439024 7.44295442593115e-38 313057 13865 5082168 7.39939926947839 7.1383224343459 7.66998798713408 0
NSC_footprint.hg19.s-.bed 4144 3872.50831278501 2.63555285384946e-09 315122 13865 5082168 6.52143972372132 6.28522633427823 6.76448581061162 0
NSC_merged_cutsite_peaks.narrowPeak.hg19.bed 4009 3246.24733736066 1.76827390522995e-60 390665 13865 5082168 4.92503658141933 4.7452607237634 5.11090150318573 0
NSC_merged_footprint.dnase2tf.bed 94 87.7115473774947 0.24990877046893 6444 13865 5082168 5.44208297323425 4.38741610072572 6.67498540240843 1.45398924464966e-37
NSC_merged_footprint.dnase2tf.hg19.bed 351 176.664012288778 6.79591071785876e-41 13231 13865 5082168 10.1953332139397 9.13233517408228 11.3512944358721 1.56182383181956e-215
PGR-A_Bagchi.bed 315 399.303174964872 0.999998258343046 46597 13865 5082168 2.5224142822882 2.24790778928774 2.82177756365279 2.21449359889074e-45
PGR-B_Bagchi.bed 766 677.521814348999 0.000192609694904652 82685 13865 5082168 3.55932393014468 3.30423095321934 3.83030575433805 6.74498097474239e-180
PGR_Demayo.bed 375 288.882506940514 1.9952462012031e-07 31416 13865 5082168 4.51165442196104 4.0581749723435 5.00156320500281 5.97637984389798e-119
PLZF.bed 82 50.2984857284751 4.1425093684823e-06 4879 13865 5082168 6.27976382738196 4.98194938052607 7.8147830953875 3.31133316356236e-37
POLII_DeMayo.bed 3485 1876.37163487983 0 612220 13865 5082168 2.45957801091546 2.36610077188818 2.55638396185882 0
pooled_ASD_cand_peaks.bed 22 82.5803875399359 1 11144 13865 5082168 0.722633499243327 0.452529800482017 1.09507948919449 0.144721271228574
pooled_ASD_cand_peaks.hg19.bed 492 396.938868224712 6.03274856940567e-07 64250 13865 5082168 2.88774204081283 2.63311632706957 3.16081591008604 3.33269200120105e-87
pooled_ASD_sign_peaks.bed 5 21.0196860700225 0.999995398473341 2700 13865 5082168 0.678077931520835 0.219956620558623 1.58476528655775 0.575560506940363
pooled_ASD_sign_peaks.hg19.bed 304 127.833048272549 5.60950892948943e-47 13301 13865 5082168 8.71956215168329 7.74692091956523 9.78494189097994 5.53277547941689e-169
PromoterFlanking_Hoffman.bed 2664 1577.73035731078 5.27319303864183e-190 160473 13865 5082168 7.39924722762737 7.08897849266794 7.72313240424232 0
Promoter_UCSC.bed 3521 2595.51717001674 9.72625180792437e-99 518972 13865 5082168 3.00649236448839 2.89242668097526 3.12471155182203 0
Repressed_Hoffman.bed 6528 9563.97157640456 1 1965311 13865 5082168 1.41239906121108 1.36583751810446 1.4605596478094 2.70417967327478e-90
SuperEnhancer_Hnisz.bed 5321 3758.27132832218 7.69652288346017e-204 1367315 13865 5082168 1.69472114497334 1.63723885228467 1.7540684372657 4.44050959786842e-190
TFBS_ENCODE.bed 11157 9856.35802959939 4.95768609447411e-176 1523018 13865 5082168 9.69164892422038 9.2943238490008 10.1127226934803 0
TSS_Hoffman.bed 3742 2116.3555396858 1.10176639022598e-321 315375 13865 5082168 5.6430923677214 5.43204290982811 5.85911709145533 0
UTR_3_UCSC.bed 2395 1706.45038665691 6.07997632783665e-77 244656 13865 5082168 4.15966664871403 3.97775144870374 4.34785228130194 0
UTR_5_UCSC.bed 1582 1154.3250064415 4.5901500811925e-44 139087 13865 5082168 4.61813405505821 4.37929712404465 4.86904899415643 0
WeakEnhancer_Hoffman.bed 4392 3372.14533565712 4.82464314367932e-103 345567 13865 5082168 6.42384304626607 6.19570685115392 6.66075388281142 0
